,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary,Team City,Team State,Team Name
11828,Reggie Jackson,11,2012,2022,1990-04-16,Pordenone,Italy,Boston College,24th overall,1st round,Oklahoma City Thunder,2011,OKC,23.0,190.5,94.347136,2012-13,1243080.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
11829,Reggie Jackson,11,2012,2022,1990-04-16,Pordenone,Italy,Boston College,24th overall,1st round,Oklahoma City Thunder,2011,OKC,24.0,190.5,94.347136,2013-14,1329720.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
11830,Reggie Jackson,11,2012,2022,1990-04-16,Pordenone,Italy,Boston College,24th overall,1st round,Oklahoma City Thunder,2011,DET,25.0,190.5,94.347136,2014-15,2325680.0,Detroit,Michigan,Detroit Pistons
11831,Reggie Jackson,11,2012,2022,1990-04-16,Pordenone,Italy,Boston College,24th overall,1st round,Oklahoma City Thunder,2011,DET,26.0,190.5,94.347136,2015-16,13913044.0,Detroit,Michigan,Detroit Pistons
11832,Reggie Jackson,11,2012,2022,1990-04-16,Pordenone,Italy,Boston College,24th overall,1st round,Oklahoma City Thunder,2011,DET,27.0,190.5,94.347136,2016-17,14956522.0,Detroit,Michigan,Detroit Pistons
11833,Reggie Jackson,11,2012,2022,1990-04-16,Pordenone,Italy,Boston College,24th overall,1st round,Oklahoma City Thunder,2011,DET,28.0,190.5,94.347136,2017-18,16000000.0,Detroit,Michigan,Detroit Pistons
11834,Reggie Jackson,11,2012,2022,1990-04-16,Pordenone,Italy,Boston College,24th overall,1st round,Oklahoma City Thunder,2011,DET,29.0,190.5,94.347136,2018-19,17043478.0,Detroit,Michigan,Detroit Pistons
11835,Reggie Jackson,11,2012,2022,1990-04-16,Pordenone,Italy,Boston College,24th overall,1st round,Oklahoma City Thunder,2011,LAC,30.0,190.5,94.347136,2019-20,512721.0,Los Angeles,California,LA Clippers
10323,Reggie Williams,7,2010,2017,1986-09-14,Prince George,Viginia,Virginia Military Institute,,,,,GSW,23.0,201.0,86.0,2009-10,,San Francisco,California,Golden State Warriors
10324,Reggie Williams,7,2010,2017,1986-09-14,Prince George,Viginia,Virginia Military Institute,,,,,GSW,24.0,201.0,86.0,2010-11,762195.0,San Francisco,California,Golden State Warriors
10325,Reggie Williams,7,2010,2017,1986-09-14,Prince George,Viginia,Virginia Military Institute,,,,,CHA,25.0,201.0,86.0,2011-12,2500000.0,Charlotte,North Carolina,Charlotte Hornets
10326,Reggie Williams,7,2010,2017,1986-09-14,Prince George,Viginia,Virginia Military Institute,,,,,CHA,25.0,201.0,86.0,2011-12,2500000.0,Charlotte,North Carolina,Charlotte Hornets
10327,Reggie Williams,7,2010,2017,1986-09-14,Prince George,Viginia,Virginia Military Institute,,,,,CHA,26.0,201.0,86.0,2012-13,2500000.0,Charlotte,North Carolina,Charlotte Hornets
10328,Reggie Williams,7,2010,2017,1986-09-14,Prince George,Viginia,Virginia Military Institute,,,,,CHA,26.0,201.0,86.0,2012-13,2500000.0,Charlotte,North Carolina,Charlotte Hornets
10329,Reggie Williams,7,2010,2017,1986-09-14,Prince George,Viginia,Virginia Military Institute,,,,,OKC,27.0,201.0,86.0,2013-14,111518.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
10330,Reggie Williams,7,2010,2017,1986-09-14,Prince George,Viginia,Virginia Military Institute,,,,,SAS,28.0,201.0,86.0,2014-15,487905.0,San Antonio,Texas,San Antonio Spurs
10331,Reggie Williams,7,2010,2017,1986-09-14,Prince George,Viginia,Virginia Military Institute,,,,,NOP,30.0,201.0,86.0,2016-17,193307.0,New Orleans,Louisiana,New Orleans Pelicans
6571,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,NYK,22.0,203.2,94.347136,2006-07,1191240.0,New York,New York,New York Knicks
6572,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,NYK,23.0,203.2,94.347136,2007-08,1280640.0,New York,New York,New York Knicks
6573,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,DEN,24.0,203.2,94.347136,2008-09,1369920.0,Denver,Colorado,Denver Nuggets
6574,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,DEN,25.0,203.2,94.347136,2009-10,2112417.0,Denver,Colorado,Denver Nuggets
6575,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,NYK,26.0,203.2,94.347136,2010-11,1675000.0,New York,New York,New York Knicks
6576,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,NYK,27.0,203.2,102.0582,2011-12,1675000.0,New York,New York,New York Knicks
3285,Renaldo Major,1,2007,2007,1982-05-07,Chicago,Illinois,"South Plains College, California State University, Fresno",,,,,GSW,25.0,200.66,86.18248,2006-07,20133.0,San Francisco,California,Golden State Warriors
8634,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,WAS,22.0,198.12,83.91452,1999-00,1836000.0,Washington DC,Washington DC,Washington Wizards
8635,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,WAS,23.0,198.12,83.91452,2000-01,1973880.0,Washington DC,Washington DC,Washington Wizards
8636,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,WAS,24.0,200.66,87.543256,2001-02,2111640.0,Washington DC,Washington DC,Washington Wizards
8637,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,DET,25.0,200.66,87.543256,2002-03,2681783.0,Detroit,Michigan,Detroit Pistons
8638,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,DET,26.0,200.66,87.543256,2003-04,6500000.0,Detroit,Michigan,Detroit Pistons
8639,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,DET,27.0,200.66,87.543256,2004-05,7812500.0,Detroit,Michigan,Detroit Pistons
8640,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,DET,28.0,200.66,87.543256,2005-06,8625000.0,Detroit,Michigan,Detroit Pistons
8641,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,DET,29.0,200.66,87.543256,2006-07,9187500.0,Detroit,Michigan,Detroit Pistons
8642,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,DET,30.0,200.66,87.543256,2007-08,10000000.0,Detroit,Michigan,Detroit Pistons
8643,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,DET,31.0,200.66,87.543256,2008-09,10812500.0,Detroit,Michigan,Detroit Pistons
8644,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,DET,32.0,200.66,87.543256,2009-10,11625000.0,Detroit,Michigan,Detroit Pistons
8645,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,DET,33.0,200.66,87.543256,2010-11,12500000.0,Detroit,Michigan,Detroit Pistons
8646,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,CHI,34.0,200.66,87.543256,2011-12,17500000.0,Chicago,Illinois,Chicago Bulls
8647,Richard Hamilton,14,2000,2013,1978-02-14,Coatesville,Pennsylvania,University of Connecticut,7th overall,1st round,Washington Wizards,1999,CHI,35.0,200.66,87.543256,2012-13,10500000.0,Chicago,Illinois,Chicago Bulls
1044,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,NJN,22.0,200.66,100.697424,2001-02,1379400.0,New York,New York,New York Knicks
1045,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,NJN,23.0,200.66,100.697424,2002-03,1482840.0,New York,New York,New York Knicks
1046,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,NJN,24.0,200.66,100.697424,2003-04,1586280.0,New York,New York,New York Knicks
1047,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,NJN,25.0,200.66,102.0582,2004-05,2266794.0,New York,New York,New York Knicks
1048,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,NJN,26.0,200.66,102.0582,2005-06,10200000.0,New York,New York,New York Knicks
1049,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,NJN,27.0,200.66,104.32616,2006-07,11200000.0,New York,New York,New York Knicks
1050,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,NJN,28.0,200.66,102.0582,2007-08,12200000.0,New York,New York,New York Knicks
1051,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,MIL,29.0,200.66,102.0582,2008-09,13200000.0,Milwaukee,Wisconsin,Milwaukee Bucks
1052,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,SAS,30.0,200.66,102.0582,2009-10,14200000.0,San Antonio,Texas,San Antonio Spurs
1053,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,SAS,31.0,200.66,104.32616,2010-11,8400000.0,San Antonio,Texas,San Antonio Spurs
1054,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,GSW,32.0,200.66,104.32616,2011-12,9282000.0,San Francisco,California,Golden State Warriors
1055,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,GSW,33.0,200.66,104.32616,2012-13,10164000.0,San Francisco,California,Golden State Warriors
1056,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,UTA,34.0,200.66,106.140528,2013-14,11046000.0,Salt Lake City,Utah,Utah Jazz
1057,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,DAL,35.0,200.66,106.140528,2014-15,1448490.0,Dallas,Texas,Dallas Mavericks
1058,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,CLE,36.0,200.66,105.68693600000002,2015-16,1499187.0,Cleveland,Ohio,Cleveland Cavaliers
1059,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,CLE,37.0,200.66,105.68693600000002,2016-17,2500000.0,Cleveland,Ohio,Cleveland Cavaliers
1060,Richard Jefferson,17,2002,2018,1980-06-21,Los Angeles,California,University of Arizona,13th overall,1st round,Houston Rockets,2001,DEN,38.0,200.66,105.68693600000002,2017-18,4828652.0,Denver,Colorado,Denver Nuggets
3127,Richaun Holmes,7,2016,2022,1993-10-15,Lockport,Illinois,Bowling Green State University,37th overall,2nd round,Philadelphia 76ers,2015,PHI,22.0,208.28,111.13004,2015-16,1075000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
3128,Richaun Holmes,7,2016,2022,1993-10-15,Lockport,Illinois,Bowling Green State University,37th overall,2nd round,Philadelphia 76ers,2015,PHI,23.0,208.28,111.13004,2016-17,1024000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
3129,Richaun Holmes,7,2016,2022,1993-10-15,Lockport,Illinois,Bowling Green State University,37th overall,2nd round,Philadelphia 76ers,2015,PHI,24.0,208.28,106.59412,2017-18,1471382.0,Philadelphia,Pennsylvania,Philadelphia 76ers
3130,Richaun Holmes,7,2016,2022,1993-10-15,Lockport,Illinois,Bowling Green State University,37th overall,2nd round,Philadelphia 76ers,2015,PHX,25.0,208.28,106.59412,2018-19,1600520.0,Phoenix,Arizona,Phoenix Suns
3131,Richaun Holmes,7,2016,2022,1993-10-15,Lockport,Illinois,Bowling Green State University,37th overall,2nd round,Philadelphia 76ers,2015,SAC,26.0,208.28,106.59412,2019-20,4767000.0,Sacramento,California,Sacramento Kings
10399,Richie Frahm,4,2004,2008,1977-08-14,Battle Ground,Washington,Gonzaga University,,,,,SEA,26.0,195.58,95.25432,2003-04,366931.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
10400,Richie Frahm,4,2004,2008,1977-08-14,Battle Ground,Washington,Gonzaga University,,,,,POR,27.0,195.58,95.25432,2004-05,695046.0,Portland,Oregon,Portland Trail Blazers
10401,Richie Frahm,4,2004,2008,1977-08-14,Battle Ground,Washington,Gonzaga University,,,,,HOU,28.0,195.58,95.25432,2005-06,719373.0,Houston,Texas,Houston Rockets
10402,Richie Frahm,4,2004,2008,1977-08-14,Battle Ground,Washington,Gonzaga University,,,,,LAC,30.0,195.58,91.625584,2007-08,623694.0,Los Angeles,California,LA Clippers
7957,Rick Hughes,1,2000,2000,1973-08-22,Cincinnati,Ohio,Thomas More College,,,,,DAL,26.0,205.74,106.59412,1999-00,,Dallas,Texas,Dallas Mavericks
6089,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,CHH,20.0,200.66,89.357624,1999-00,878000.0,Charlotte,North Carolina,Charlotte Hornets
6090,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,MIA,21.0,200.66,89.357624,2000-01,939360.0,Miami,Florida,Miami Heat
6091,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,CLE,22.0,200.66,89.357624,2001-02,1496400.0,Cleveland,Ohio,Cleveland Cavaliers
6092,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,CLE,23.0,200.66,89.357624,2002-03,4546000.0,Cleveland,Ohio,Cleveland Cavaliers
6093,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,BOS,24.0,200.66,88.45044,2003-04,5000600.0,Boston,Massachusetts,Boston Celtics
6094,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,BOS,25.0,200.66,88.45044,2004-05,5455200.0,Boston,Massachusetts,Boston Celtics
6095,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,MIN,26.0,200.66,88.45044,2005-06,5909800.0,Minneapolis,Minnesota,Minnesota Timberwolves
6096,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,MIN,27.0,200.66,102.511792,2006-07,6364400.0,Minneapolis,Minnesota,Minnesota Timberwolves
6097,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,MIA,28.0,200.66,92.98636,2007-08,6819000.0,Miami,Florida,Miami Heat
6098,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,LAC,29.0,200.66,88.45044,2008-09,2300000.0,Los Angeles,California,LA Clippers
6099,Ricky Davis,12,1999,2010,1979-09-23,Las Vegas,Nevada,University of Iowa,21st overall,1st round,Charlotte Hornets,1998,LAC,30.0,200.66,88.45044,2009-10,2484000.0,Los Angeles,California,LA Clippers
8989,Ricky Ledo,2,2014,2015,1992-09-10,Providence,Rhode Island,,43rd overall,2nd round,Milwaukee Bucks,2013,DAL,21.0,200.66,88.45044,2013-14,550000.0,Dallas,Texas,Dallas Mavericks
8990,Ricky Ledo,2,2014,2015,1992-09-10,Providence,Rhode Island,,43rd overall,2nd round,Milwaukee Bucks,2013,NYK,22.0,200.66,88.45044,2014-15,960566.0,New York,New York,New York Knicks
12458,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,21.0,193.04,81.64656,2011-12,3480120.0,Minneapolis,Minnesota,Minnesota Timberwolves
12459,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,22.0,193.04,81.64656,2012-13,3741120.0,Minneapolis,Minnesota,Minnesota Timberwolves
12460,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,23.0,193.04,83.91452,2013-14,4002120.0,Minneapolis,Minnesota,Minnesota Timberwolves
12461,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,24.0,193.04,87.089664,2014-15,5070686.0,Minneapolis,Minnesota,Minnesota Timberwolves
12462,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,25.0,193.04,87.996848,2015-16,12700000.0,Minneapolis,Minnesota,Minnesota Timberwolves
12463,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,26.0,193.04,86.18248,2016-17,13400000.0,Minneapolis,Minnesota,Minnesota Timberwolves
12464,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,UTA,27.0,193.04,86.18248,2017-18,14100000.0,Salt Lake City,Utah,Utah Jazz
12465,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,UTA,28.0,193.04,86.18248,2018-19,14800000.0,Salt Lake City,Utah,Utah Jazz
12466,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,PHX,29.0,190.5,86.18248,2019-20,16200000.0,Phoenix,Arizona,Phoenix Suns
8712,Rob Kurz,1,2009,2009,1985-03-05,Philadelphia,Pennsylvania,University of Notre Dame,,,,,GSW,24.0,205.74,105.233344,2008-09,429111.0,San Francisco,California,Golden State Warriors
3719,Robbie Hummel,2,2014,2015,1989-03-08,Valparaiso,Indiana,Purdue University,58th overall,2nd round,Minnesota Timberwolves,2012,MIN,25.0,203.2,99.79024,2013-14,490180.0,Minneapolis,Minnesota,Minnesota Timberwolves
3720,Robbie Hummel,2,2014,2015,1989-03-08,Valparaiso,Indiana,Purdue University,58th overall,2nd round,Minnesota Timberwolves,2012,MIN,26.0,205.74,99.336648,2014-15,880000.0,Minneapolis,Minnesota,Minnesota Timberwolves
12650,Robert Archibald,2,2003,2004,1980-03-29,Paisley,United Kingdom,University of Illinois at Urbana-Champaign,32nd overall,2nd round,Memphis Grizzlies,2002,MEM,23.0,210.82,113.398,2002-03,349458.0,Memphis,Tennessee,Memphis Grizzlies
12651,Robert Archibald,2,2003,2004,1980-03-29,Paisley,United Kingdom,University of Illinois at Urbana-Champaign,32nd overall,2nd round,Memphis Grizzlies,2002,TOR,24.0,210.82,113.398,2003-04,563679.0,Toronto,Canada,Toronto Raptors
2994,Robert Covington,9,2014,2022,1990-12-14,Bellwood,Illinois,Tennessee State University,,,,,HOU,23.0,205.74,97.52228,2013-14,490180.0,Houston,Texas,Houston Rockets
2995,Robert Covington,9,2014,2022,1990-12-14,Bellwood,Illinois,Tennessee State University,,,,,PHI,24.0,205.74,97.52228,2014-15,1000000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
2996,Robert Covington,9,2014,2022,1990-12-14,Bellwood,Illinois,Tennessee State University,,,,,PHI,25.0,205.74,97.52228,2015-16,1000000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
2997,Robert Covington,9,2014,2022,1990-12-14,Bellwood,Illinois,Tennessee State University,,,,,PHI,26.0,205.74,97.52228,2016-17,1015696.0,Philadelphia,Pennsylvania,Philadelphia 76ers
2998,Robert Covington,9,2014,2022,1990-12-14,Bellwood,Illinois,Tennessee State University,,,,,PHI,27.0,205.74,102.0582,2017-18,16698103.0,Philadelphia,Pennsylvania,Philadelphia 76ers
2999,Robert Covington,9,2014,2022,1990-12-14,Bellwood,Illinois,Tennessee State University,,,,,MIN,28.0,205.74,102.0582,2018-19,10464092.0,Minneapolis,Minnesota,Minnesota Timberwolves
3000,Robert Covington,9,2014,2022,1990-12-14,Bellwood,Illinois,Tennessee State University,,,,,HOU,29.0,200.66,94.800728,2019-20,11301219.0,Houston,Texas,Houston Rockets
7951,Robert Hite,1,2007,2007,1984-01-12,Cincinnati,Ohio,University of Miami,,,,,MIA,23.0,187.96,83.46092800000001,2006-07,412718.0,Miami,Florida,Miami Heat
